modelo,conjunto_atributos,ano_teste,data_referencia,municipio,y_real,y_pred
Poisson,calendario_lags_municipio,2025,2025-08-01,concordia,4,2.9672222342619454
Poisson,calendario_lags_municipio,2025,2025-09-01,concordia,2,2.9989015288045855
Poisson,calendario_lags_municipio,2025,2025-10-01,concordia,1,2.9623967130567515
Poisson,calendario_lags_municipio,2025,2025-11-01,concordia,2,2.92480528444704
Poisson,calendario_lags_municipio,2025,2025-12-01,concordia,5,3.1244313656620335
Poisson,calendario_lags_municipio,2025,2025-01-01,cordilheira alta,2,2.8812498110153157
Poisson,calendario_lags_municipio,2025,2025-02-01,cordilheira alta,2,2.8481480003030897
Poisson,calendario_lags_municipio,2025,2025-03-01,cordilheira alta,2,2.5982125793182194
Poisson,calendario_lags_municipio,2025,2025-04-01,cordilheira alta,4,2.530408529024821
Poisson,calendario_lags_municipio,2025,2025-05-01,cordilheira alta,0,2.5625979092875766
Poisson,calendario_lags_municipio,2025,2025-06-01,cordilheira alta,2,2.5396607598527523
Poisson,calendario_lags_municipio,2025,2025-07-01,cordilheira alta,3,2.7519641062455316
Poisson,calendario_lags_municipio,2025,2025-08-01,cordilheira alta,4,2.585479779728854
Poisson,calendario_lags_municipio,2025,2025-09-01,cordilheira alta,1,2.6399693526941195
Poisson,calendario_lags_municipio,2025,2025-10-01,cordilheira alta,2,2.5665408343305804
Poisson,calendario_lags_municipio,2025,2025-11-01,cordilheira alta,1,2.5792908415514058
Poisson,calendario_lags_municipio,2025,2025-12-01,cordilheira alta,3,2.741218661973167
Poisson,calendario_lags_municipio,2025,2025-01-01,coronel freitas,0,2.312426150551824
Poisson,calendario_lags_municipio,2025,2025-02-01,coronel freitas,0,2.274533678478444
Poisson,calendario_lags_municipio,2025,2025-03-01,coronel freitas,0,2.072421321819471
Poisson,calendario_lags_municipio,2025,2025-04-01,coronel freitas,0,2.0260428153974224
Poisson,calendario_lags_municipio,2025,2025-05-01,coronel freitas,0,2.023693582353683
Poisson,calendario_lags_municipio,2025,2025-06-01,coronel freitas,0,2.0358284378762876
Poisson,calendario_lags_municipio,2025,2025-07-01,coronel freitas,0,2.1960949621639334
Poisson,calendario_lags_municipio,2025,2025-08-01,coronel freitas,0,2.054984052689758
Poisson,calendario_lags_municipio,2025,2025-09-01,coronel freitas,0,2.0759006710953316
Poisson,calendario_lags_municipio,2025,2025-10-01,coronel freitas,0,2.0560735942013935
Poisson,calendario_lags_municipio,2025,2025-11-01,coronel freitas,0,2.050212032017115
Poisson,calendario_lags_municipio,2025,2025-12-01,coronel freitas,0,2.196489594937919
Poisson,calendario_lags_municipio,2025,2025-01-01,correia pinto,6,3.435075319380097
Poisson,calendario_lags_municipio,2025,2025-02-01,correia pinto,1,3.40950563039067
Poisson,calendario_lags_municipio,2025,2025-03-01,correia pinto,1,3.0422414660666734
Poisson,calendario_lags_municipio,2025,2025-04-01,correia pinto,3,2.951547826490382
Poisson,calendario_lags_municipio,2025,2025-05-01,correia pinto,2,2.940883169591794
Poisson,calendario_lags_municipio,2025,2025-06-01,correia pinto,2,2.9285153446790404
Poisson,calendario_lags_municipio,2025,2025-07-01,correia pinto,1,3.206750766455068
Poisson,calendario_lags_municipio,2025,2025-08-01,correia pinto,3,2.953499813765313
Poisson,calendario_lags_municipio,2025,2025-09-01,correia pinto,2,2.9889183399463612
Poisson,calendario_lags_municipio,2025,2025-10-01,correia pinto,2,2.9528112524513896
Poisson,calendario_lags_municipio,2025,2025-11-01,correia pinto,2,2.9645471040983034
Poisson,calendario_lags_municipio,2025,2025-12-01,correia pinto,2,3.14953523648024
Poisson,calendario_lags_municipio,2025,2025-01-01,corupa,8,3.897442328386178
Poisson,calendario_lags_municipio,2025,2025-02-01,corupa,5,3.917764091714373
Poisson,calendario_lags_municipio,2025,2025-03-01,corupa,1,3.534434306750369
Poisson,calendario_lags_municipio,2025,2025-04-01,corupa,4,3.418546116748397
Poisson,calendario_lags_municipio,2025,2025-05-01,corupa,4,3.418994772152769
Poisson,calendario_lags_municipio,2025,2025-06-01,corupa,4,3.4518913025211364
Poisson,calendario_lags_municipio,2025,2025-07-01,corupa,8,3.6853026224901697
Poisson,calendario_lags_municipio,2025,2025-08-01,corupa,6,3.560435962881444
Poisson,calendario_lags_municipio,2025,2025-09-01,corupa,4,3.5447814547825014
Poisson,calendario_lags_municipio,2025,2025-10-01,corupa,5,3.522757699058168
Poisson,calendario_lags_municipio,2025,2025-11-01,corupa,3,3.531958188265173
Poisson,calendario_lags_municipio,2025,2025-12-01,corupa,5,3.7318474303725515
Poisson,calendario_lags_municipio,2025,2025-01-01,criciuma,1,2.8668306775553583
Poisson,calendario_lags_municipio,2025,2025-02-01,criciuma,0,2.794052100674945
Poisson,calendario_lags_municipio,2025,2025-03-01,criciuma,1,2.532346491905729
Poisson,calendario_lags_municipio,2025,2025-04-01,criciuma,0,2.4664528835616886
Poisson,calendario_lags_municipio,2025,2025-05-01,criciuma,2,2.4449645224899053
Poisson,calendario_lags_municipio,2025,2025-06-01,criciuma,1,2.4889400603147074
Poisson,calendario_lags_municipio,2025,2025-07-01,criciuma,3,2.663305122488676
Poisson,calendario_lags_municipio,2025,2025-08-01,criciuma,0,2.5273829529837366
Poisson,calendario_lags_municipio,2025,2025-09-01,criciuma,0,2.513890146641735
Poisson,calendario_lags_municipio,2025,2025-10-01,criciuma,1,2.4900509910158446
Poisson,calendario_lags_municipio,2025,2025-11-01,criciuma,1,2.4740599243507377
Poisson,calendario_lags_municipio,2025,2025-12-01,criciuma,2,2.6593538884086274
Poisson,calendario_lags_municipio,2025,2025-01-01,cunha pora,0,3.099704281671289
Poisson,calendario_lags_municipio,2025,2025-02-01,cunha pora,1,2.995026910084378
Poisson,calendario_lags_municipio,2025,2025-03-01,cunha pora,4,2.7105082887027017
Poisson,calendario_lags_municipio,2025,2025-04-01,cunha pora,1,2.6775301355181997
Poisson,calendario_lags_municipio,2025,2025-05-01,cunha pora,5,2.6551002017502072
Poisson,calendario_lags_municipio,2025,2025-06-01,cunha pora,3,2.711805359929731
Poisson,calendario_lags_municipio,2025,2025-07-01,cunha pora,5,2.926863607656264
Poisson,calendario_lags_municipio,2025,2025-08-01,cunha pora,1,2.770650634986257
Poisson,calendario_lags_municipio,2025,2025-09-01,cunha pora,2,2.7723655442613024
Poisson,calendario_lags_municipio,2025,2025-10-01,cunha pora,1,2.7344462068783577
Poisson,calendario_lags_municipio,2025,2025-11-01,cunha pora,2,2.7066373736986593
Poisson,calendario_lags_municipio,2025,2025-12-01,cunha pora,3,2.889828555231591
Poisson,calendario_lags_municipio,2025,2025-01-01,curitibanos,0,3.501126990278332
Poisson,calendario_lags_municipio,2025,2025-02-01,curitibanos,2,3.328923649872328
Poisson,calendario_lags_municipio,2025,2025-03-01,curitibanos,3,3.0096038115001105
Poisson,calendario_lags_municipio,2025,2025-04-01,curitibanos,0,2.948303994302407
Poisson,calendario_lags_municipio,2025,2025-05-01,curitibanos,3,2.919886070126714
Poisson,calendario_lags_municipio,2025,2025-06-01,curitibanos,1,2.958312987238958
Poisson,calendario_lags_municipio,2025,2025-07-01,curitibanos,2,3.167995238226122
Poisson,calendario_lags_municipio,2025,2025-08-01,curitibanos,2,2.9559614426968963
Poisson,calendario_lags_municipio,2025,2025-09-01,curitibanos,4,3.001288482348983
Poisson,calendario_lags_municipio,2025,2025-10-01,curitibanos,3,2.9667636144174545
Poisson,calendario_lags_municipio,2025,2025-11-01,curitibanos,3,3.000967312335186
Poisson,calendario_lags_municipio,2025,2025-12-01,curitibanos,7,3.162476572118442
Poisson,calendario_lags_municipio,2025,2025-01-01,descanso,1,2.565825712336836
Poisson,calendario_lags_municipio,2025,2025-02-01,descanso,1,2.529717223897934
Poisson,calendario_lags_municipio,2025,2025-03-01,descanso,2,2.312579241618614
Poisson,calendario_lags_municipio,2025,2025-04-01,descanso,2,2.264653766478839
Poisson,calendario_lags_municipio,2025,2025-05-01,descanso,1,2.275036536934117
Poisson,calendario_lags_municipio,2025,2025-06-01,descanso,1,2.2866199239536376
Poisson,calendario_lags_municipio,2025,2025-07-01,descanso,0,2.447191772399265
Poisson,calendario_lags_municipio,2025,2025-08-01,descanso,2,2.280646566193421
Poisson,calendario_lags_municipio,2025,2025-09-01,descanso,1,2.3312022869358757
Poisson,calendario_lags_municipio,2025,2025-10-01,descanso,0,2.3070157838070644
Poisson,calendario_lags_municipio,2025,2025-11-01,descanso,1,2.2883077561456195
Poisson,calendario_lags_municipio,2025,2025-12-01,descanso,2,2.4498489714008964
Poisson,calendario_lags_municipio,2025,2025-01-01,dionisio cerqueira,2,2.7061154297292505
Poisson,calendario_lags_municipio,2025,2025-02-01,dionisio cerqueira,2,2.667997058793735
Poisson,calendario_lags_municipio,2025,2025-03-01,dionisio cerqueira,1,2.434315073296164
Poisson,calendario_lags_municipio,2025,2025-04-01,dionisio cerqueira,1,2.37016330683135
Poisson,calendario_lags_municipio,2025,2025-05-01,dionisio cerqueira,4,2.3621782793939503
Poisson,calendario_lags_municipio,2025,2025-06-01,dionisio cerqueira,2,2.403384100187652
Poisson,calendario_lags_municipio,2025,2025-07-01,dionisio cerqueira,0,2.595184566501885
Poisson,calendario_lags_municipio,2025,2025-08-01,dionisio cerqueira,0,2.4020305003996936
Poisson,calendario_lags_municipio,2025,2025-09-01,dionisio cerqueira,1,2.3940278923654703
Poisson,calendario_lags_municipio,2025,2025-10-01,dionisio cerqueira,1,2.3904052303442653
Poisson,calendario_lags_municipio,2025,2025-11-01,dionisio cerqueira,2,2.3823147374746574
Poisson,calendario_lags_municipio,2025,2025-12-01,dionisio cerqueira,0,2.567800917778252
Poisson,calendario_lags_municipio,2025,2025-01-01,ermo,0,2.304902369220385
Poisson,calendario_lags_municipio,2025,2025-02-01,ermo,0,2.2672515511637954
Poisson,calendario_lags_municipio,2025,2025-03-01,ermo,0,2.0658884526991326
Poisson,calendario_lags_municipio,2025,2025-04-01,ermo,0,2.0197509170892527
Poisson,calendario_lags_municipio,2025,2025-05-01,ermo,0,2.017498913110608
Poisson,calendario_lags_municipio,2025,2025-06-01,ermo,0,2.029682686190997
Poisson,calendario_lags_municipio,2025,2025-07-01,ermo,0,2.189553819610967
Poisson,calendario_lags_municipio,2025,2025-08-01,ermo,0,2.048942108089118
Poisson,calendario_lags_municipio,2025,2025-09-01,ermo,0,2.069873306320787
Poisson,calendario_lags_municipio,2025,2025-10-01,ermo,0,2.050175801903217
Poisson,calendario_lags_municipio,2025,2025-11-01,ermo,0,2.0443997335065642
Poisson,calendario_lags_municipio,2025,2025-12-01,ermo,0,2.1903330547380633
Poisson,calendario_lags_municipio,2025,2025-01-01,erval velho,2,2.81770264490335
Poisson,calendario_lags_municipio,2025,2025-02-01,erval velho,2,2.781714139837617
Poisson,calendario_lags_municipio,2025,2025-03-01,erval velho,1,2.5340084718734173
Poisson,calendario_lags_municipio,2025,2025-04-01,erval velho,1,2.4772333311310666
Poisson,calendario_lags_municipio,2025,2025-05-01,erval velho,0,2.4520701024579292
Poisson,calendario_lags_municipio,2025,2025-06-01,erval velho,2,2.4540826689930415
Poisson,calendario_lags_municipio,2025,2025-07-01,erval velho,1,2.6706070652056164
Poisson,calendario_lags_municipio,2025,2025-08-01,erval velho,1,2.484163315067615
Poisson,calendario_lags_municipio,2025,2025-09-01,erval velho,3,2.522839432755441
Poisson,calendario_lags_municipio,2025,2025-10-01,erval velho,3,2.516415012243547
Poisson,calendario_lags_municipio,2025,2025-11-01,erval velho,0,2.518481806753865
Poisson,calendario_lags_municipio,2025,2025-12-01,erval velho,2,2.670524827985687
Poisson,calendario_lags_municipio,2025,2025-01-01,faxinal dos guedes,0,2.8174327590225223
Poisson,calendario_lags_municipio,2025,2025-02-01,faxinal dos guedes,1,2.747043720359374
Poisson,calendario_lags_municipio,2025,2025-03-01,faxinal dos guedes,2,2.4964218646314036
Poisson,calendario_lags_municipio,2025,2025-04-01,faxinal dos guedes,2,2.439086351086629
Poisson,calendario_lags_municipio,2025,2025-05-01,faxinal dos guedes,1,2.4499633891774946
Poisson,calendario_lags_municipio,2025,2025-06-01,faxinal dos guedes,3,2.4503350923916236
Poisson,calendario_lags_municipio,2025,2025-07-01,faxinal dos guedes,2,2.6715759127550007
Poisson,calendario_lags_municipio,2025,2025-08-01,faxinal dos guedes,4,2.4989759093080437
Poisson,calendario_lags_municipio,2025,2025-09-01,faxinal dos guedes,1,2.5374513221935437
Poisson,calendario_lags_municipio,2025,2025-10-01,faxinal dos guedes,0,2.5097018907213666
Poisson,calendario_lags_municipio,2025,2025-11-01,faxinal dos guedes,5,2.467488159836388
Poisson,calendario_lags_municipio,2025,2025-12-01,faxinal dos guedes,5,2.685738836463726
Poisson,calendario_lags_municipio,2025,2025-01-01,flor do sertao,0,2.3207778192723896
Poisson,calendario_lags_municipio,2025,2025-02-01,flor do sertao,0,2.282629317995592
Poisson,calendario_lags_municipio,2025,2025-03-01,flor do sertao,0,2.0796947274820186
Poisson,calendario_lags_municipio,2025,2025-04-01,flor do sertao,0,2.03305804897111
Poisson,calendario_lags_municipio,2025,2025-05-01,flor do sertao,0,2.030610159650423
Poisson,calendario_lags_municipio,2025,2025-06-01,flor do sertao,0,2.042699870825948
Poisson,calendario_lags_municipio,2025,2025-07-01,flor do sertao,0,2.203418350300879
Poisson,calendario_lags_municipio,2025,2025-08-01,flor do sertao,0,2.0617574828775127
Poisson,calendario_lags_municipio,2025,2025-09-01,flor do sertao,0,2.082666493846093
Poisson,calendario_lags_municipio,2025,2025-10-01,flor do sertao,0,2.0627023489183625
Poisson,calendario_lags_municipio,2025,2025-11-01,flor do sertao,0,2.0567527917676856
Poisson,calendario_lags_municipio,2025,2025-12-01,flor do sertao,0,2.203426146872116
Poisson,calendario_lags_municipio,2025,2025-01-01,florianopolis,13,7.829563672093074
Poisson,calendario_lags_municipio,2025,2025-02-01,florianopolis,11,7.795901109196244
Poisson,calendario_lags_municipio,2025,2025-03-01,florianopolis,18,7.09093403370594
Poisson,calendario_lags_municipio,2025,2025-04-01,florianopolis,23,7.202017100518832
Poisson,calendario_lags_municipio,2025,2025-05-01,florianopolis,14,7.511180772433791
Poisson,calendario_lags_municipio,2025,2025-06-01,florianopolis,17,7.44540990006885
Poisson,calendario_lags_municipio,2025,2025-07-01,florianopolis,15,8.233933354930208
Poisson,calendario_lags_municipio,2025,2025-08-01,florianopolis,10,7.594408650056979
Poisson,calendario_lags_municipio,2025,2025-09-01,florianopolis,23,7.498947432734104
Poisson,calendario_lags_municipio,2025,2025-10-01,florianopolis,21,7.882570464061945
Poisson,calendario_lags_municipio,2025,2025-11-01,florianopolis,14,8.019382548256358
Poisson,calendario_lags_municipio,2025,2025-12-01,florianopolis,19,8.588415698563315
Poisson,calendario_lags_municipio,2025,2025-01-01,garopaba,2,2.464912196740435
Poisson,calendario_lags_municipio,2025,2025-02-01,garopaba,0,2.450096306482216
Poisson,calendario_lags_municipio,2025,2025-03-01,garopaba,1,2.220885995019782
Poisson,calendario_lags_municipio,2025,2025-04-01,garopaba,0,2.181501307432498
Poisson,calendario_lags_municipio,2025,2025-05-01,garopaba,1,2.1686347249745794
Poisson,calendario_lags_municipio,2025,2025-06-01,garopaba,0,2.1804070325802027
Poisson,calendario_lags_municipio,2025,2025-07-01,garopaba,0,2.347879173770195
Poisson,calendario_lags_municipio,2025,2025-08-01,garopaba,1,2.1977129953720898
Poisson,calendario_lags_municipio,2025,2025-09-01,garopaba,0,2.2237157119487496
Poisson,calendario_lags_municipio,2025,2025-10-01,garopaba,0,2.2007996346619194
Poisson,calendario_lags_municipio,2025,2025-11-01,garopaba,2,2.1905348622029983
Poisson,calendario_lags_municipio,2025,2025-12-01,garopaba,0,2.3681770514648686
Poisson,calendario_lags_municipio,2025,2025-01-01,garuva,3,4.254917240323764
Poisson,calendario_lags_municipio,2025,2025-02-01,garuva,8,4.136878568949744
Poisson,calendario_lags_municipio,2025,2025-03-01,garuva,3,3.8853014505401346
Poisson,calendario_lags_municipio,2025,2025-04-01,garuva,7,3.7556448412971744
Poisson,calendario_lags_municipio,2025,2025-05-01,garuva,4,3.7658839785149594
Poisson,calendario_lags_municipio,2025,2025-06-01,garuva,4,3.788511695236093
Poisson,calendario_lags_municipio,2025,2025-07-01,garuva,6,4.037771371878752
Poisson,calendario_lags_municipio,2025,2025-08-01,garuva,2,3.8193239286528082
Poisson,calendario_lags_municipio,2025,2025-09-01,garuva,6,3.7960240986320293
Poisson,calendario_lags_municipio,2025,2025-10-01,garuva,3,3.771145641068211
Poisson,calendario_lags_municipio,2025,2025-11-01,garuva,4,3.760205832115223
Poisson,calendario_lags_municipio,2025,2025-12-01,garuva,6,4.021612094262305
Poisson,calendario_lags_municipio,2025,2025-01-01,gaspar,10,4.585759692660159
Poisson,calendario_lags_municipio,2025,2025-02-01,gaspar,8,4.611935499554604
Poisson,calendario_lags_municipio,2025,2025-03-01,gaspar,5,4.226085409886532
Poisson,calendario_lags_municipio,2025,2025-04-01,gaspar,3,4.024698945273218
Poisson,calendario_lags_municipio,2025,2025-05-01,gaspar,8,3.974337469259563
Poisson,calendario_lags_municipio,2025,2025-06-01,gaspar,3,4.059193633547999
Poisson,calendario_lags_municipio,2025,2025-07-01,gaspar,8,4.326647994816019
Poisson,calendario_lags_municipio,2025,2025-08-01,gaspar,13,4.1412785590312255
Poisson,calendario_lags_municipio,2025,2025-09-01,gaspar,4,4.2552975418367
Poisson,calendario_lags_municipio,2025,2025-10-01,gaspar,5,4.17258911446275
Poisson,calendario_lags_municipio,2025,2025-11-01,gaspar,10,4.093785695610247
Poisson,calendario_lags_municipio,2025,2025-12-01,gaspar,8,4.473231995406641
Poisson,calendario_lags_municipio,2025,2025-01-01,governador celso ramos,3,2.5909108547186657
Poisson,calendario_lags_municipio,2025,2025-02-01,governador celso ramos,2,2.5754988197355435
Poisson,calendario_lags_municipio,2025,2025-03-01,governador celso ramos,1,2.3498290309327112
Poisson,calendario_lags_municipio,2025,2025-04-01,governador celso ramos,3,2.2853363616146862
Poisson,calendario_lags_municipio,2025,2025-05-01,governador celso ramos,1,2.306786336698142
Poisson,calendario_lags_municipio,2025,2025-06-01,governador celso ramos,0,2.305011199153774
Poisson,calendario_lags_municipio,2025,2025-07-01,governador celso ramos,3,2.467703798805955
Poisson,calendario_lags_municipio,2025,2025-08-01,governador celso ramos,1,2.3356830957241055
Poisson,calendario_lags_municipio,2025,2025-09-01,governador celso ramos,0,2.352223272471176
Poisson,calendario_lags_municipio,2025,2025-10-01,governador celso ramos,3,2.3192834365872415
Poisson,calendario_lags_municipio,2025,2025-11-01,governador celso ramos,4,2.3145755914325
Poisson,calendario_lags_municipio,2025,2025-12-01,governador celso ramos,0,2.5376477174110623
Poisson,calendario_lags_municipio,2025,2025-01-01,guaraciaba,1,2.870806891754642
Poisson,calendario_lags_municipio,2025,2025-02-01,guaraciaba,1,2.7954059017324515
Poisson,calendario_lags_municipio,2025,2025-03-01,guaraciaba,3,2.537804608829803
Poisson,calendario_lags_municipio,2025,2025-04-01,guaraciaba,1,2.49230588395427
Poisson,calendario_lags_municipio,2025,2025-05-01,guaraciaba,2,2.4715352135488575
Poisson,calendario_lags_municipio,2025,2025-06-01,guaraciaba,3,2.503546019626597
Poisson,calendario_lags_municipio,2025,2025-07-01,guaraciaba,1,2.701075975523699
Poisson,calendario_lags_municipio,2025,2025-08-01,guaraciaba,2,2.532950333347857
Poisson,calendario_lags_municipio,2025,2025-09-01,guaraciaba,2,2.5468890967651636
Poisson,calendario_lags_municipio,2025,2025-10-01,guaraciaba,3,2.535052857783519
Poisson,calendario_lags_municipio,2025,2025-11-01,guaraciaba,2,2.528962499207422
Poisson,calendario_lags_municipio,2025,2025-12-01,guaraciaba,4,2.7107242461353396
Poisson,calendario_lags_municipio,2025,2025-01-01,guaramirim,10,7.37719608602098
Poisson,calendario_lags_municipio,2025,2025-02-01,guaramirim,17,7.435921141489866
Poisson,calendario_lags_municipio,2025,2025-03-01,guaramirim,14,6.969274659621517
Poisson,calendario_lags_municipio,2025,2025-04-01,guaramirim,11,6.951819055810565
Poisson,calendario_lags_municipio,2025,2025-05-01,guaramirim,11,6.896476177676682
Poisson,calendario_lags_municipio,2025,2025-06-01,guaramirim,14,6.76810931920643
Poisson,calendario_lags_municipio,2025,2025-07-01,guaramirim,12,7.432179337986495
Poisson,calendario_lags_municipio,2025,2025-08-01,guaramirim,12,6.863339642857902
Poisson,calendario_lags_municipio,2025,2025-09-01,guaramirim,16,7.097979991549734
Poisson,calendario_lags_municipio,2025,2025-10-01,guaramirim,10,7.063976569598828
Poisson,calendario_lags_municipio,2025,2025-11-01,guaramirim,11,7.006210675530216
Poisson,calendario_lags_municipio,2025,2025-12-01,guaramirim,12,7.506450083779596
Poisson,calendario_lags_municipio,2025,2025-01-01,guaruja do sul,2,2.6176938510602894
Poisson,calendario_lags_municipio,2025,2025-02-01,guaruja do sul,0,2.605667069503908
Poisson,calendario_lags_municipio,2025,2025-03-01,guaruja do sul,0,2.365038429913892
Poisson,calendario_lags_municipio,2025,2025-04-01,guaruja do sul,1,2.29844581104473
Poisson,calendario_lags_municipio,2025,2025-05-01,guaruja do sul,0,2.3054081105982296
Poisson,calendario_lags_municipio,2025,2025-06-01,guaruja do sul,1,2.3057528093629966
Poisson,calendario_lags_municipio,2025,2025-07-01,guaruja do sul,1,2.4738036493892674
Poisson,calendario_lags_municipio,2025,2025-08-01,guaruja do sul,3,2.3318181557897617
Poisson,calendario_lags_municipio,2025,2025-09-01,guaruja do sul,1,2.392925911533724
Poisson,calendario_lags_municipio,2025,2025-10-01,guaruja do sul,1,2.3599816025822657
Poisson,calendario_lags_municipio,2025,2025-11-01,guaruja do sul,2,2.348331538473265
Poisson,calendario_lags_municipio,2025,2025-12-01,guaruja do sul,0,2.524589032928337
Poisson,calendario_lags_municipio,2025,2025-01-01,herval doeste,1,2.7093032021784724
Poisson,calendario_lags_municipio,2025,2025-02-01,herval doeste,1,2.6714102313972035
Poisson,calendario_lags_municipio,2025,2025-03-01,herval doeste,0,2.4352167083617395
Poisson,calendario_lags_municipio,2025,2025-04-01,herval doeste,2,2.36351580579736
Poisson,calendario_lags_municipio,2025,2025-05-01,herval doeste,4,2.3825726810370482
Poisson,calendario_lags_municipio,2025,2025-06-01,herval doeste,0,2.4332356785875535
Poisson,calendario_lags_municipio,2025,2025-07-01,herval doeste,1,2.5869279963362453
Poisson,calendario_lags_municipio,2025,2025-08-01,herval doeste,1,2.4200763689806384
Poisson,calendario_lags_municipio,2025,2025-09-01,herval doeste,1,2.434710521649822
Poisson,calendario_lags_municipio,2025,2025-10-01,herval doeste,1,2.4222581881190557
Poisson,calendario_lags_municipio,2025,2025-11-01,herval doeste,3,2.4094839600623628
Poisson,calendario_lags_municipio,2025,2025-12-01,herval doeste,0,2.6138226230299306
Poisson,calendario_lags_municipio,2025,2025-01-01,ibirama,7,3.838855994249829
Poisson,calendario_lags_municipio,2025,2025-02-01,ibirama,7,3.818856652818288
Poisson,calendario_lags_municipio,2025,2025-03-01,ibirama,4,3.5240254066244994
Poisson,calendario_lags_municipio,2025,2025-04-01,ibirama,4,3.4194491597603722
Poisson,calendario_lags_municipio,2025,2025-05-01,ibirama,3,3.380299281380242
Poisson,calendario_lags_municipio,2025,2025-06-01,ibirama,3,3.3859258151201543
Poisson,calendario_lags_municipio,2025,2025-07-01,ibirama,8,3.6458975315429973
Poisson,calendario_lags_municipio,2025,2025-08-01,ibirama,4,3.482396363432483
Poisson,calendario_lags_municipio,2025,2025-09-01,ibirama,4,3.4655506353119234
Poisson,calendario_lags_municipio,2025,2025-10-01,ibirama,7,3.4481574244574804
Poisson,calendario_lags_municipio,2025,2025-11-01,ibirama,6,3.4586035823834442
Poisson,calendario_lags_municipio,2025,2025-12-01,ibirama,4,3.7347972694495524
Poisson,calendario_lags_municipio,2025,2025-01-01,icara,4,5.107908513017663
Poisson,calendario_lags_municipio,2025,2025-02-01,icara,6,4.87452189302566
Poisson,calendario_lags_municipio,2025,2025-03-01,icara,5,4.433963901245483
Poisson,calendario_lags_municipio,2025,2025-04-01,icara,5,4.33779108405343
Poisson,calendario_lags_municipio,2025,2025-05-01,icara,7,4.3417078626050145
Poisson,calendario_lags_municipio,2025,2025-06-01,icara,6,4.3674853898552914
Poisson,calendario_lags_municipio,2025,2025-07-01,icara,5,4.729069793632178
Poisson,calendario_lags_municipio,2025,2025-08-01,icara,8,4.425192267049362
Poisson,calendario_lags_municipio,2025,2025-09-01,icara,8,4.485114159660084
Poisson,calendario_lags_municipio,2025,2025-10-01,icara,9,4.446151049334166
Poisson,calendario_lags_municipio,2025,2025-11-01,icara,2,4.497123622441043
Poisson,calendario_lags_municipio,2025,2025-12-01,icara,8,4.638784249377168
Poisson,calendario_lags_municipio,2025,2025-01-01,ilhota,6,3.15053041370801
Poisson,calendario_lags_municipio,2025,2025-02-01,ilhota,2,3.1689163936367777
Poisson,calendario_lags_municipio,2025,2025-03-01,ilhota,0,2.8458611306740513
Poisson,calendario_lags_municipio,2025,2025-04-01,ilhota,2,2.742215774214353
Poisson,calendario_lags_municipio,2025,2025-05-01,ilhota,5,2.7333951173099713
Poisson,calendario_lags_municipio,2025,2025-06-01,ilhota,1,2.8224415513619263
Poisson,calendario_lags_municipio,2025,2025-07-01,ilhota,4,3.0049230910462805
Poisson,calendario_lags_municipio,2025,2025-08-01,ilhota,3,2.8381923012831063
Poisson,calendario_lags_municipio,2025,2025-09-01,ilhota,4,2.8459601921286892
Poisson,calendario_lags_municipio,2025,2025-10-01,ilhota,2,2.831164493456981
Poisson,calendario_lags_municipio,2025,2025-11-01,ilhota,4,2.8128108762968775
Poisson,calendario_lags_municipio,2025,2025-12-01,ilhota,4,3.05371701202166
Poisson,calendario_lags_municipio,2025,2025-01-01,imbituba,8,8.90827035199409
Poisson,calendario_lags_municipio,2025,2025-02-01,imbituba,9,8.472093788031017
Poisson,calendario_lags_municipio,2025,2025-03-01,imbituba,7,7.651234047187385
Poisson,calendario_lags_municipio,2025,2025-04-01,imbituba,12,7.35813104325953
Poisson,calendario_lags_municipio,2025,2025-05-01,imbituba,13,7.42127445709478
Poisson,calendario_lags_municipio,2025,2025-06-01,imbituba,10,7.572279000408014
Poisson,calendario_lags_municipio,2025,2025-07-01,imbituba,13,8.135289551804044
Poisson,calendario_lags_municipio,2025,2025-08-01,imbituba,6,7.760609082081538
Poisson,calendario_lags_municipio,2025,2025-09-01,imbituba,8,7.53824152580362
Poisson,calendario_lags_municipio,2025,2025-10-01,imbituba,8,7.2998376409615195
Poisson,calendario_lags_municipio,2025,2025-11-01,imbituba,5,7.257826131285719
Poisson,calendario_lags_municipio,2025,2025-12-01,imbituba,11,7.710763811314467
Poisson,calendario_lags_municipio,2025,2025-01-01,indaial,7,10.542238820415617
Poisson,calendario_lags_municipio,2025,2025-02-01,indaial,7,10.033033318229183
Poisson,calendario_lags_municipio,2025,2025-03-01,indaial,11,8.946389635208748
Poisson,calendario_lags_municipio,2025,2025-04-01,indaial,12,8.805722978650957
Poisson,calendario_lags_municipio,2025,2025-05-01,indaial,13,8.785026469881876
Poisson,calendario_lags_municipio,2025,2025-06-01,indaial,19,9.007441934348398
Poisson,calendario_lags_municipio,2025,2025-07-01,indaial,7,10.015300233751825
Poisson,calendario_lags_municipio,2025,2025-08-01,indaial,13,9.065376298666607
Poisson,calendario_lags_municipio,2025,2025-09-01,indaial,9,9.015519280932864
Poisson,calendario_lags_municipio,2025,2025-10-01,indaial,10,8.776073979199582
Poisson,calendario_lags_municipio,2025,2025-11-01,indaial,7,8.721990591613283
Poisson,calendario_lags_municipio,2025,2025-12-01,indaial,14,9.311815203786113
Poisson,calendario_lags_municipio,2025,2025-01-01,iraceminha,1,2.7748165757340955
